text,sentiment,urgency,confusion
"After listening to the interview, I would like to give my overview about the Spanish NGO´s which are working with women in order to improve their social and economic conditions in many countries around the world. I used to work for \Fundación Mujeres\"", and we had projects in South America and in Senegal, Africa. _x0007__x0007_Despite of they are very different countries, we always found the same root that explained why women in these countries were discriminated. Elements related to the general policy of the government, or the general belief that women are inferior than men, even if they worked as much as men. _x0007__x0007_It´s important for NGO´s to work hard in these countries, but is more important to try to grow a local capacity of association to empower women, first locally and after that, at a national level.""",1,0,1
"I really enjoyed the lecture! I wish we could have more on this subject... I have a question about the possibility to appeal to the Universal Declaration of Human Rights, in case of violation or impossibility to exercise a certain right. Can I invoke a right, which is part of the UDHR (or CEDAW, for example) even if my country did not sign it or integrate this right into its Constitution? Thank you for your help!",1,1,1
"Hi there! We are preparing these materials and will release them in the next round and coming weeks. For the first, we simply encouraged people to think about forming groups and getting together.",1,0,1
"Yes! I fully support the idea. I also discovered accidentally that there were two more readings after the quiz this week...A \summary of work\"" page would be really helpful!!""",1,0,1
"Yes, this is true, of course. And I don't want to say that Italy doesn't have the will to enforce the treaties or to provide people with their rights! There are many many actors at national level (NGOs, civil society organisations etc) that are working hard on these issues. What I was just trying to say is that is not only because a country has signed and ratified a convention that the outcomes have to be taken for granted. And also that Western countries are in a better position for actually being able to sign such conventions, compared to developing countries, but it doesn't necessarily mean that there will be concrete improvements. Anyway, I agree that it definetely is a good thing that Italy has signed them, and I am very proud of it!",1,0,1
"Hi Everybody! My name is <nameRedac_<anon_screen_name_redacted>> from Kinshasa (DRC). While reading the statistics on the major issues affecting women lives around the world, we realize the seriousness and depth of the problems and we are obliged to say that there is still much to do to hopefully make a difference... But, on the other hand, We also realize the importance of projects and initiatives for women: there is hope!",1,0,1
"I've been searching for quite some time for online, master's programs in 'women's health', 'women's health education/counseling', women's health psychology and/or mental health' and cannot seem to find anything - with the exception of perhaps a certificate program. I tried to open up the 'resources' link from the text - but it was not connecting. Anyone have any thoughts or recommendations? U.S based programs please. Much thanks!",1,1,1
"I have known about Mexican government is trying to prevent that employers asks women pregnancy test, they are changing laws to punish it. But its not enough, they need do conscious in the people about the women rights, specifically about get a job no matter if she is pregnant, overall because it causes that she needs money to support her baby.",1,0,1
"In the Netherlands midwives are medical trained caregivers. That means they make risk selection so that women can make a choice between home and hospital births._x0007_They work as even knees of doctors.Nowadays training of midwives is for 90% on top of nursing and hospital centered. They lost their medical status and women their choice for low interventional care._x0007_Doctors now, not having this even knee anymore, made S.C. to the most performed operation in the world. Many poor women think a doctor knows better.",1,0,1
"While I grew up in America, I am currently living in Kenya (and originally from Tanzania but ethnically Indian!) - so I looked up all four of \my countries\"" and it makes me sad to see that the U.S. didn't sign CEDAW and that while Kenya, Tanzania and India did - it has obviously not been implemented in any of these countries b/c there is still a lot of discrimination against and violation of human rights of women.  I wondered which of the three categories Kenya, Tanzania and India fell into, which Helen described - countries that don't have the \""capacity\"" to implement, countries that signed with one arm tied behind their back and/or for \""PR\"" purposes, or countries that signed with good intention but recognize that implementation will \""take time\""?  That said, I somewhat disagree with the first category - I don't think it's necessarily a matter of \""not having capacity\"" (as in the example she gave of India) as much as it is a matter of not prioritizing the issue of human rights.  Perhaps it is because, as Helen says, human rights are not tangible and are a sensitive issue, and underlying human rights are the issues of culture, custom, etc. and as such, perhaps countries do not prioritize implementation of human rights treaties?  Just thinking aloud, I am welcome to hear others' perspectives/insights!""",1,1,1
My country signed without making declarations or reservations the CEDAW Convention in 1980.,1,0,1
Hello everyone!  My name is <nameRedac_<anon_screen_name_redacted>> and I'm from Canada and am really excited to take this course and learn along with you.  As a woman it tears at my heart the negativity and abandonment women in other countries are suffering from.  _x0007_By taking this course and opening our eyes I feel that we can make a difference towards change.  Every step counts.,1,0,1
"Last week, I heard a news report about yet another woman in India who had been gang-raped. What was especially horrific about this case is the fact that the elders of her community ordered the rape, all because she was in love with a man of whom they did not approve. To make matters all the more disturbing, the women in her community were siding with the men who sent down the order, NOT with the victim. I read the PRB data while this story was fresh in my mind, and it suddenly occurred to me that in some cases, women may not only behave according to the expectations of the men in their lives but might actually possess a deeply embedded belief system that does not allow for individual thought. This may be true even when it comes to crimes against their own family members and friends.",0,0,1
"Spending a good amount of time working with groups focused on rehabilitating the lives of women after they have broken free from sexual enslavement, I have been aware of the United States' hesitation when it comes to signing human rights treaties, but I was unaware that we have yet to sign the CEDAW or the CRC. This seems an incredibly ignorant, as well as arrogant decision on America's part._x0007__x0007_It is interesting to me that the Untied States considers itself an important asset to social, economical, and governmental issues within other countries, and yet when other nations desire to hold the United States accountable, they cringe back as if they themselves need no accountability for what they do._x0007__x0007_With great pride and appreciation for my country do I write this post, but that in no way means that I am required to agree with everything my country does, whether it be off-shores or here in the homeland. I appreciate reading all of your views on this subject, as a well-rounded understanding of a situation best helps an individual find their opinions and flesh out their beliefs._x0007__x0007_I am also curious to know whether there are pro-lifers out there that would also approve the signing of both the CEDAW and the CRC, and your opinions on the matter.",1,1,1
I'd be interested in knowing that as well!,1,0,1
"Mexico signed the CEDAW on 1980 and ratified it on 1981, with a declaration_x0007__x0007_...it is doing so on the understanding that the provisions of the said Convention, which agree in all essentials with the provisions of Mexican legislation, will be applied in Mexico in accordance with the modalities and procedures prescribed by Mexican legislation and that the granting of material benefits in pursuance of the Convention will be as generous as the resources available to the Mexican State permit._x0007__x0007_The previous declaration is very interesting, because it means that Mexico will only applied the provisions that are agree with the internal laws, and without a time lapse, I think it's like Mexico do not have a really compromise with the application of CEDAW, because mustn't to do a significant effort to accomplish.",1,0,1
"The United Kingdom of Great Britain and Northern Ireland signed CEDAW in 1881 and ratified it in 1986. UK has added many reservations over time as and when domestic laws were changed. One reason for the lengthy declarations and reservations may be due to the number of overseas territories that have their own laws but where there maybe a former colonial relationship with the UK, therefore this needs to be included in the document. It is also the case that the home nations (Scotland, Wales, NI and England) have varying legal systems. For example, Scottish law is quite separate to that of England and Wales, however, the UK government which holds responsibility for international affairs is that which ratified the treaty. Scotland will soon vote on a referendum to regain sovereignty in which case I very much look forward to Scotland signing and quickly ratifying CEDAW.",1,0,1
"The human rights approach is essential to women's health but it is a very difficult sell (so to speak) to policymakers and leaders in developing countries who are mainly interested in economic development. This is not an indictment on the character of these persons but rather comment on the assimilation of a human rights approach into local cultures. In many cases a woman's rights are viewed through a lens of economic development and the woman becomes a means to an end. Nations create work opportunities for women which are part time, unskilled, low paying, in hazardous environments or even create underemployment simply to meet international pressure to provide work. In the some cases of women's health may not be viewed a fulfillment of a right to access quality care but rather as a means of limiting associated to a social 'ills' or financial inconveniences. I think this is because the health issues of women are still viewed as the concerns of an 'other': concerns of persons outside the realm of concern and control of persons with power (more often male, older, non poor). Working in women's health requires advocacy which targets changes in cultural perceptions of women's issues. To a certain extent the domestic violence data showing women being more supportive of GBV is not surprising to me. In many (not all) situations where women are abused, there is an underlying culture of abuse as an acceptable form of social interaction and sanction which transcends women's issues. It is no coincidence that many of the societies which neglect women's issues also have problems stemming from cultural norms which have entrenched the either/or paradigm. The human rights approach must move beyond policy strategies and and conceptually isolated programmes to become cultural movements.    The success of the groups identified depends on their and their allies capacity to positively affect local cultures.",1,0,1
"From what I gathered from Ghanaian article, is that the women are impressively intune to where their suffering stems from and what is actually being affected. But I kept thinking that there is something incredible wrong with the male population! The behaviour of the men is very detrimental to the evolution of their communities. Imagine the lifespan of a community where the childbearers and the new generations are so stunted by ill health and malnutrition? there would end up being a few very old and lonely men left after a while... It makes me think that perhaps the men are suffering from something psychological of their own? would it not, then be worthwhile to attend to the psychological needs of the men in order to protect and resolve the needs of the women and children?",1,1,1
"This video interview is full of many insights on how the use of legal frame works can be used to emancipate women from poor health and human rights violations. a lot of issues have been pointed out in this video which don't only affect women fro rural areas, but the whole world. The use of certain actions like rape, torture and violence against women as a weapon of war is so bad.",0,0,1
"Hello to all involved in this course!  I am a Spanish/ESL teacher from <redacted: [Idaho Town]>.  I searched for posts with <redacted> or Idaho and the closest people I found were Portland or Seattle so if there are any other <redacted> area people out there, let me know.   _x0007_My undergrad is International Studies and Spanish plus K-12 Spanish, ESL, and Bilingual teaching credentials.  Right now I am exploring possible career moves versus grad work in non-profit and/or human rights & social justice and this course is perfect doing just that.  _x0007_I would like to express my gratitude to everyone who made it possible for this class to reach so many people and to <redacted> <redacted>, who informed me of this opportunity.   I am honored to be a part of this class and to be connected with all of you.",1,0,1
"In 1979, perhaps but now you can choose your children's name. My daugther's name is mine (little victory against her father)_x0007_In this time, women just have rigth to open bank account without husband, France couldn't say women could choose name or even their children's name!_x0007_But, I don't understand why they haven't change this restriction  now because they've already change the law...",1,0,1
"Hi all, I'm <nameRedac_<anon_screen_name_redacted>> writing from Washington, DC. I work for an organization that advocates for better family planning/reproductive health policies and supplies in developing nations. I enrolled in this course to deepen my understanding of our programmatic work and become a more compelling communicator of our goals. My background is in feminist and anti-racist _x0007__x0007_I've been thinking about Professor Firth Murray's assertion that we must consider the justice of empowering women as central to our discourse instead of the well-documented economic benefits of doing so. I strongly agree with this statement, but I find the most compelling case to make to a large part of the international aid audience is the one of economic benefit. Is it possible to put rights and justice first in our current international development and economic structure? I am doubtful, as it seems impossible for women and girls to ever climb over that bottom line.",1,1,1
"Hello, I am not agree with discrimination at all, but for the companies is very expensive to give capacitation and responsibilities just for a couple of months and then she leaves because of the birth of baby. During 3 months the companies needs a new person to support them....",1,0,1
As a native of a post-colonial country I have to concur with the notion that countries sign on and ratify treaties without being fully equipped with the resources to well 'cash them out.' This has proven to be particularly true with developing countries that have signed on to IMF agreements and therefore have to shift the country's economic focus from nation building to debt repayment.I am however very proud that Jamaica did ratify the treaty in 1984 and continue to make strides towards the realization of the rights of women. Of course things are indeed  very very far from perfect but I am very pleased that we took the initiative.,1,0,1
"Jamaica-Signed -1980_x0007_Ratified-1984_x0007__x0007_Reservations is Article 29,paragraph 1 which states that:_x0007__x0007_ Article 29_x0007_ ''1. Any dispute between two or more States Parties concerning the interpretation or application of the present Convention which is not settled by negotiation shall, at the request of one of them, be submitted to arbitration. If within six months from the date of the request for arbitration the parties are unable to agree on the organization of the arbitration, any one of those parties may refer the dispute to the International Court of Justice by request in conformity with the Statute of the Court.''",1,0,1
Hello everyone._x0007_I am very excited to explore this course! I am very passionate about this subject and can't wait to see what is in store for us these next few weeks.,1,0,1
"Hi. My name is <nameRedac_<anon_screen_name_redacted>>, from the western part of the U.S. but currently living in Kansas. I was excited to find out about this course and to learn more in depth about these issues. The following statement stood out to me as I read the prologue: \If we are interested in transforming our societies by promoting women's health, it is important to make the concept of human rights and justice central, as the basic context for all of our programs to assist girls and women.\"" I love this approach! Improving the quality of life for half the world's population will not only benefit everyone (a development issue), but it is the right thing to do.""",1,0,1
Greetings everyone. I am so glad I discovered this course. I am starting a few days late but hope to catch up with you all. I agree with the code and look forward to interacting and learning from everyone.,1,0,1
"I thought the readings would be like the readings for most of my classes, we would read about all the upsetting things happening in the world and at the end of the semester it would be like and here is what you can do. However, I love that at the end of the chapter it talks about the things that women are doing for themselves. I feel like being from the U.S. I have been taught that it is my job to help, but I found it inspirational that these women aren't waiting for help, they are helping themselves and their community. I am still growing and trying to be less ethnocentric and this totally just hit me. I am truly inspired by these women and I can't wait to learn even more from groups of women like the ones written about in this chapter.",1,0,1
"I am often struck by the 'otherness' of women and the reading confirms what I've noticed coming particularly from a political perspective regarding human rights.  The fundamental question that gets overlooked is are women human?  If we are to appeal to the men in power \by reason of our common humanity\"" we must change the current paradigm of women as other and less than.  To struggle against the current global social epidemic of violence against women I think we must bring the silent, private and in the home violations of human rights against women into the public sphere.  I am so happy there are many women activists around the world doing this!  I hope to be one of them soon.""",1,0,1
"This topic has really stood out to me. It is hard to read of the sex preferance in so much of the world, and to read about all the beautiful lives that were ended of females before they even had the chance to begin._x0007_Even though the technology that is being used, and the methods being used to accomplish these procedures are illigal, they are still happening. This shows that laying out the law, and emphasizing right and wrong will not solve the current crisis... We, as humans, need to embrace the rights that women have... this is the only way to prevent these things from occuring. No laws will instill change.",1,0,1
"Great Interview! _x0007_Thanks to both extraordinary women, I do have now a clear view about CEDAW and CRC._x0007_My country Mali has signed both conventions, CRC in 1990 and CEDAW in 1985. _x0007_We do have about 100 non profit organizations which are fighting every day in order to improve women and girls lives in Mali. And I have a list of all non profit organization based in Mali. The list of 5 organizations which are my partners in Mali:_x0007_Amicale de Secrétaires et Attachées,_x0007_Amicale des Femmes de Djélibougou, _x0007_Amicale des Femmes de la Poste, _x0007_Amicales des anciennes du Cours normal _x0007_Amicales des Anciennes Elèves du Lycée de Jeunes Filles _x0007_In order for my country Mali to eliminate all forms of discriminations, our government will need grants and people._x0007_I have an organization for women and girls called SIMASOH NANI. My organization is feeding hungry cancer patient at Gabriel Toure Hospital (girl between 0 year to 14 years). We also provide financial for prescription and transportation from and to hospital. As a cancer survivor, I thank God to be a life. So after my treatment, I decided to get involved in improving Human Rights. I started my non profit organization in 2009. I never received a grant. I'm using my personal saving to feed and educate women and girl in my country, Mali. _x0007_In Mali, we don't have grant for CANCER. Even USAID does not give money for Cancer.  Cancer is a health issue.",1,0,0
"Hello from Michigan, USA! I'm so excited to be taking this course and engaging in this global dialogue!",1,0,1
"I agree that societies should find ways to incorporate women's pregnancies into normal business life and not try to penalize them for being \unproductive\"". Supported women with adequate maternity leave return to work and contribute much to society and their families by having children. Economics is not the most important factor!""",0,0,1
"Professor Stacy is an eloquent and informative speaker; the video was very much worth watching. I had never heard anyone describe the human rights as ideas rather than something concrete. Of course they are ideas, as they only exist in the minds of those who are aware of them and chose to acknowledge them. It is such a sad state of affairs that the U.S. has not ratified CEDAW. The fact that a small group of ultra-conservatives can hold up something like this is so hard to imagine, unless you look at how this country was founded, which began with colonization by ultra conservatives from Europe. We have never been able to shake that, and it goes along with the development of the Constitution, again written by these white, privileged, conservative males. How does one change or undo what was done so long ago? Getting more women into politics is a tactic, and I think there are some gains being made here, (such as Wendy Davis with her filibuster to try to stop the conservatives from shutting down abortion clinics and severely restricting abortion in Texas) but it is slow going.",1,0,1
"Hi everyone, I'm excited to participate in this course.  Reading the data sheet solidified my reasoning for signing up in the first place.  Gender inequalities especially as related to health should not be acceptable, but I look forward to discussions with members of the international community to gain a better understanding of this.",1,0,1
"Amazing interview. Akila is an incredible young women, with a lot of interesting information to provide. What I took away most from this video is the tremendous need for continued institutional and structural changes in order to make way for these on-the-ground movements taking place.  Furthermore, setting mandates and quotas such as Rwandas parliament provides forced, necessary change from the top down. It is disappointing that the US is unwilling to provide the necessary health services to women who are survivors of rape in war torn countries. I was highly intrigued and connected with Akila's explanation of abortion as a necessary health procedure like man others. Especially as it relates to the downward spiral or snowball affect that a woman's rape in these war torn countries can have on her ability to survive in their family, communities, etc afterwards.",1,0,0
"I agree wholeheartedly.  So much so that this is exactly what I am teaching my middle school students right now.  In our state MLK Jr day is officially MLK Jr-Idaho Human Rights Day, which was the perfect connection for me to begin working with my students on the topic of Human Rights and we began with UDHR.  I am primarily doing HR work with my ESL classes but because I believe this is so crucial to every human being, especially our youth, I even worked it into my Computer Applications classes.  Each of my students were assigned one of the rights and they had to use their computer skills to create a poster representing and explaining it.  While I can’t focus much on that, at the very least those students have been exposed to the existence of their rights and rights of others.  I will go very in depth with my 7th and 8th grade ESL students enriching their Holocaust studies from their core classes.  _x0007_A great resources for educators (or anyone) is Youth for Human Rights.  Check it out. http://www.youthforhumanrights.org/",1,0,1
"I'm from Nicaragua and it's the fist time I'm taking a course of this kind. It has shocked me in so many ways the fact of how well it's described the situation of the poorest women in the region and its relation with their education, health, culture of our countries, and the economical and political issues. _x0007__x0007_Also, the question that appears in the prologue about how is it possible that women's health has failed to be a focus of study makes me think about how many years this particular gender discriminations have been treating as private matters because of cultural or religious issues all over the world. _x0007__x0007_I hope I can keep on learning and been part of this course that seems to be really specific and full of information and experiences, and can help me out to find ways to fight for the human rights of women in my country._x0007__x0007_<nameRedac_<anon_screen_name_redacted>>.",0,0,1
Hi EarthSkyDoula - the way that I red the information was that the United States signed the CEDAW on July 17th 1980 but has not made any radifications or declarations.  Is this incorrect?,1,0,1
The list of resources and organizations that have been formed for the benefit of women is truly inspirational! It's amazing to see what can be accomplished when there is a goal in sight and when positive forces join together to become an army for change. It's wonderful to think of all of the brave people who have made these organizations possible and to think of all of the ways that those of us who are taking this course can make a difference in our lives and the lives of others. Looking forward to future readings.,1,0,1
"I am a researcher that has worked with women's health and issues (in particular domestic violence and mental health) from a community development and the biomedical POV but would like to investigate the topic through a social justice and human rights lens._x0007_I often struggle with the 'downer' mentioned in the prologue, and feel overwhelmed by the horrendous situation of the majority of women and girls in developing countries and those from low SES in Western countries. I hope this course will provide me with a different perspective of the issue and highlight the strengths of women all around the world.",1,0,1
"Jaclyn, the two points you mentioned also stood out for me. It will be interesting to explore them further.",1,0,1
"Caitkil- you're certainly not the only one who gives so much weight to the practicality of it all.  I began with some similar thoughts coming from my economic and development studies but the intro alone was enough for me to see justice as top priority.  _x0007_Good luck breaking away from that mindset.  Search my post Humanity + \collateral benefits.\""  I think you'll relate.""",1,0,1
"Yes BethL, _x0007__x0007_I really know that's the case, but in a nation where women are carrying the major weight of the family, greater education is required to cut through the social stigmas to bring insight and understanding.",1,0,1
Love the phrase COLLATERAL BENEFITS! Hope it sticks!_x0007_I think people emphasize the economic and development aspects of women's and girls empowerment and progress because it is easy to quantify and impress with.,1,0,1
It was interesting to learn that political and governmental transitions in countries such as Burma and Sudan create a unique opportunity for women to be involved in the process of democracy and include language in national policy that is inclusive of women's rights.,1,0,0
"Hello all from California, USA.  I hope you all have wonderful weekends!_x0007__x0007_Completely agreeing with the code,_x0007_Lena",1,0,1
"Hi Amina,_x0007_I hear your frustration. I guess changes have to be made on all levels, in law and governement institution. But truly nothing can change for women on the base line until women and men work together to change the whole society's attiudes and actions that stem from those. What you are achieving on the village level will bring a lasting change now and in the future! Congratulations! Too many NGOs deal only with women's and girls' empowerement and education. It is very important indeed but we are only half the sky. The clouds and thunder on the other half can obscure our sunshine. We need both sides to come together to make the world brighter and better for future generations, girls and boys alike. For no one is whole and happy when one is hurt and the other is doing the hurting.",1,0,1
"I was surprised to find that my answer in the quiz of 30% of people living on $1 a day was wrong, so I did a quick google up. I was glad as I have learned a lot about this eye catching phraze. I learned things were not as straighforward as I thought and the dollar at stake is not your US greenback but something called specially-adjusted dollar using something called Purchasing Power Parity,or PPP. _x0007__x0007_As a matter of fact it now is $1.25 and the statistics have changed: in 1990 43% of the developing world lived on less than $1.25 and in 2008 22% did._x0007__x0007_Source: http://m.bbc.co.uk/news/magazine-1<phoneRedac>",1,0,0
"Hi from Wagga Wagga in Australia, where I am teaching some social work subjects at uni, and trying to continue research on domestic violence. Looking forward to a great learning experience.",1,0,1
"Hello Marta, _x0007_\Literate\"" means that one is able to read and write, and understand the basic sentences (I suppose something much simpler than newspaper or an adult book). And in my view, being literate does not mean that a woman is able to make a change in her life through economic activities etc., but it is a very strong factor for it. For instance, being able to count over 100 allows a woman who sells potatoes in the market to sell more than 100 without being cheated; being able to measure (many literacy courses include basic math) allows a woman to plant seeds as instructed, e.g. 5 centimeters apart; being able to read allows her to sign a document on her own (and not her husband); participating in a literacy course equips women with lifeskill know-hows as the textbook often deals with practical issues such as HIV/AIDS prevention, vaccination for children, hygiene at home...  All these examples came from the testimonies of the women who participated in a 9-month literacy course in Guinea where I worked. _x0007__x0007_However, getting a real picture from \""literacy rate\"" is difficult for many reasons, as many other indicators. First of all, it is mostly based on \""self-declaration\"" (and not a standard test!) during population/ housing censuses or a national sample surveys. The definition of \""being literate\"" may differ from one country to another. A person can be \""literate\"" right after having taken a course, but can go back to \""illiterate\"" again if s/he does not use the literacy skills in a real life immediately and for a period of time. _x0007__x0007_Despite these difficulties, I think literacy is one of the most important skills for women in the path to gaining more freedom and independence.""",1,0,1
"This was a really great way to review how social justice comes out of international human rights covenants treaties and the laws of a country. Its amazing how much of a backlash there is in the US to anything that hints of socialism. Yet in other countries it is a good notion that works within or alongside capitalism to some extent. At the personal level there is plenty of research that supports that true happiness and contentment comes from giving and helping. Why do right wing governments and parties cling to the idea that all people have personal responsibility to succeed and if they don't, then they don't deserve help. Given that traditional paternalistic capitalist systems actually perpetually keep some people out of any chance of success it seems a pretty cruel approach.",1,0,0
"Great interview, with some really encouraging moves forward for countries like Rwanda and Burma. However, somewhat disheartened that it takes what is essentially a technicality (i.e. that sexual violence is 'technically' a war crime) to be convinced that this is an issue of international importance. Is it not obvious that sexual violence is an assault on our most basic human rights? I am not particularly clued up on international law and would appreciate any comments on this. Does classifying it as an illegal war crime, for example, make it easier for international bodies to act upon?",1,1,1
"Yes, you're right! Thanks for the heads up, it's always good to think about tone.",1,0,1
I found the US divorce rate data very intriguing. Are you aware of any other data that supports/suggests son preference in the US? Also do you know if the divorce rate data is broken down by cultures?,1,1,1
"Hi Alina, I was born and raised in Oradea, but have lived in Australia for the past 26 years. It is very exciting to meet a fellow Romanian in such a forum.",1,0,1
"I really enjoyed the lecture-bonus, and I think that for the very firs time I understand how UN works and how it was created. Furthermore, I could learn about the different rights that we can have as a citizen: positive and negative._x0007__x0007_It makes me think about the situation of the US in contrast with European countries. It makes me thinks also because despite of having different welfare system and different way of understand civil and political rights, both countries, US and Europena were affected at the same level for the economic crisis.",1,0,0
"Egypt has signed on 16 July 1980 and ratified on 18 Sep	1981. Reservations made upon signature and confirmed upon ratification:_x0007__x0007_In respect of article 9, the reservation- in summary- is that if a child is born of 2 parents of different nationalities, he only takes the father's nationality, rather than both. *\**This is in order to prevent a child's acquisition of two nationalities where his parents are of different nationalities, since this may be prejudicial to his future**. It is clear that the child's acquisition of his father's nationality is the procedure most suitable for the child and that this does not infringe upon the principle of equality between men and women\""*_x0007__x0007_ In respect to article 16, the reservation has to do with Islamic sharia in both cases of marriage and divorce. That is due to the religious nature of the Egyptian society. \""*The provisions of the Sharia lay down that the husband shall pay bridal money to the wife and maintain her fully and shall also make a payment to her upon divorce, whereas the wife retains full rights over her property and is not obliged to spend anything on her keep. **The Sharia therefore restricts the wife's rights to divorce by making it contingent on a judge's ruling, whereas no such restriction is laid down in the case of the husband\""**.*_x0007__x0007_In respect of article 29:  *Egyptian delegation also maintains the reservation contained in article 29, paragraph 2, concerning the right of a State signatory to the Convention to **declare that it does not consider itself bound by paragraph 1 of that article concerning the submission to an arbitral body of any dispute which may arise between States concerning the interpretation or application of the Convention***_x0007__x0007_And then finally the delegation declares :*\""The Arab Republic of Egypt is willing to comply with the content of this article, provided that such compliance does not run counter to the Islamic Sharia.\""*_x0007__x0007__x0007_--------------------------------------_x0007_I'd want to comment on the restrictions written in bold. In case a woman seeks divorce. In the past (back when the convention was signed and ratified), she had to file a lawsuit against her husband, stand before a judge and wait for as long as it takes to get a court ruling. However according to both islamic and human rights, its a great deal of unfairness towards women seeking divorce. So in the recent years, the law has been adjusted in which a woman now has to file papers, and stand before a small court professionalized i""",1,0,1
"Dear Anne,_x0007__x0007_I'm very excited to be learning more about issues directly concerning myself and fellow women across the globe with this online course! I've become very interested in the issue of gender equality over the past few years. As a young person (I'm still a high schooler), I see it as my responsibility to learn about and do whatever I can to change the way a lot of women are treated. However, I've observed that a huge number of young people, especially girls, are not so aware of the injustice suffered by so many in the world. I'd like to ask about your opinion on this. Do you think it's important for young people to be more concerned with the issue of gender inequality? And if so, where should they start? _x0007__x0007__x0007_Yours,_x0007__x0007_Ting",1,1,1
"\they are a hope for many and reality for some...\"" how true!!!the interview and the further readings on CEDAW and CRC brought a lot of clarity about the same._x0007__x0007_US has not yet signed CEDAW and CRC?? and we in India have an impression that US is a very progressive country and very broad minded, etc etc... the condition of women is same every where...""",0,0,1
"Dear Colleagues,_x0007_Am <nameRedac_<anon_screen_name_redacted>> from Uganda East Africa.Am a social and human rights activist, interested in understanding women rights and the general trend of human rights approaches. Am glad to participate in this information sharing platform where issues of human rights are shared at a global level.Such an opportunity is very instrumental in building my career and gain knowledge for designing and implement successful human rights projects in my country.I have confidence that by being part of space is an icon for understanding human rights in a global perspective. Waiting to have an interactive information sharing with all professional and experienced trainers and participants.",1,0,1
"I come from a biomedical, quantitative background, and although my dissertation focused on domestic violence, I mentioned human rights in my literature in general terms as it relates to gender based violence. I have always felt that many of the arguments I made should have been qualified with comments such as \because it is fair\"" or \""because it is just\"" or \""it is a woman's right\"" but I felt that would be too \""touchy feely\"". Yet now having read the prologue and first chapter it has suddenly dawned on me that all this time I was trying to look at my research through a human rights lens but my biomedical background prevented me from doing that as I was too hung up on hard data, hard evidence._x0007_Another thing that this chapter has clarified for me is how and why we need to apply a human rights lens to anything to do with women's health (as defined by WHO). I think human rights should be taught in schools everywhere._x0007_At the same time, human rights and women's rights seem so obviously right and just that I cannot but wonder what rationale is used by countries to oppose their ratification.""",1,1,1
"I have decided to write shorty about a girl i met last summer while i was in kenya, after which i will reflect to the topic women rights and health._x0007__x0007_I met a 10 year old girl in Kenya who had been raped and infected with sexual transmitted disease by one of the village elders. The girl was afraid of reporting the incident to the parents but because she needed medical attention she eventually confided to the mother.  The girls was taken to a local clinic and given antibiotics even without thorough examination. The insident was reported to the local chief and local police station but there was no legal action taken, and since the girl came from a poor family, they could not afford to hire a lawyer nor seek seek better treatment. _x0007__x0007_From this  case we see how the girl suffered and there was no justice._x0007__x0007_ - Culture plaied a role in that in our communities we are tought to fear men to even report such major issue to our parents who are supposed to protect us._x0007_ - Poverty- being poor they were not able get good treatment _x0007_ - There was no justice achived for the girl_x0007_ - Leaders took advantage of their power, and end suppressing the poor",0,0,1
"Great interview with Akila Radhakrishnan. Like other students, I thought very motivating and instructive the conversation._x0007__x0007_Governmental changes, especially concerning the Constitution, can be considered crucial moments to draw the fight against sexual violence. But more important than changes in laws, are the changes in the customs and habits of a population._x0007__x0007_I will definitely find out more about the work of Akila Radhakrishnan.",1,0,1
Hello everyone from Belgium! Really excited about this course and in agreement with the code!,1,0,1
"While reading \Woman's health,Poverty and Rights\"" I have thougth about Nancy Krieger, from the harvard University. She gave us the \""embodiment\"" concept. That means that our health is the result of the social, politic and economic context, even before getting born. Being indigenous female in guatemala is not the same that being a nurse women in Canada. That means the inequalities are the result of where you are born, where you live, your socioeconomis status and other factors_x0007_ What do you think about?_x0007__x0007_Thanks""",0,1,1
Dear Colleagues _x0007__x0007_I´m a registered nurse and now I am working in a research of rights access in daily life of citizens in São Paulo and also as a supervisor in a home visit project to prevent violence e rights access in early childhood of children from adolescents mothers._x0007_Many adolescents women/mothers face situations de violence in their daily life that can´t always physical. It can be results of a social behavior reproduction in a peripheral area where public institutions are less consolidated or don´t have the same quality as in central areas. _x0007__x0007_It was very enlightening read this first week material. It helps knowing and reflecting of others countries/communities situations._x0007__x0007_I´m excited about the learnings e reflections this will bring and for the privilege to be part of it.,1,0,1
"I found the reading quite inspiring, not only the end of the text where different organisations who were working to support women's human rights in a variety of interesting and innovative ways, but also the main body of the chapter. Sure, it was heartbreaking in some paragraphs, maddening in others and raised my ire in more than a few. But I feel that all of these reactions are necessary to reach the 'Courage Stage'._x0007__x0007_Out of all of the organisations noted, and the details of the work they are doing, I have to say I am most impressed with one of the programs that the Egyptian Association for Community Participation and Enhancement are intending to run, if not running already - to teach children about human rights both in and out of the classroom._x0007__x0007_If we are going to 'change the paradigm of either/or to both/and' I think that this is certainly a step in the right direction! It is far easier to teach someone something right the first time rather than having to change the views of people who believe they 'already know it all.' I would love to see this sort of teaching for children replicated in other countries, places and schools. Is the EACPE publishing details of this course so that others may replicate their work elsewhere?",1,1,1
