text,sentiment,urgency,confusion
"To supplement this explanation, what's random are the bounds of the confidence interval. Once the bounds are no longer random (e.g. fixed at 0.4 and 0.5), then it no longer makes sense (from a frequentist standpoint) to talk about the probability that the parameter is between those two numbers. That probability is either 0 or 1.",1,0,0
"May be so, but the question says beta is the *slope*. Then how can that be a Null Hypothesis? As per my understanding, Null Hypothesis is one you are trying to disprove (if you can from the sampled data)_x0007_If slope is non-zero, how can that be Null Hypothesis?",1,1,1
Thanks Smgross for the insights. I understand... they have to choose one language and R is very popular.,1,0,1
Peter... this is a great resource.... thanks for sharing with us ...,1,0,1
"Hi Rito,_x0007_I agree its good to know but I still feel python provides more power. _x0007__x0007_Thanks",1,0,1
how to change current working directory,1,1,1
how to change the working directory? btw thank you,1,1,1
thank you,1,0,1
"How to understand the sentence below?_x0007_Does anyone give a specific example to explain this phenomenon ? _x0007_Correlations amongst predictors cause problems:_x0007_- The variance of all coe_x000E_fficients tends to increase, sometimes_x0007_dramatically",1,1,1
Thank you,1,0,1
setwd(),1,0,1
"Thanks for your answers. Yes, I understood the theory: that in supervised learning we have a response variable and in unsupervised we had no response, just measurements. In option c, it says we have labeled examples (response), so I was confused with the others",1,1,1
"Professors - I have taken several MOOC via Coursera, edX. However, never seen such a comprehensive course in terms of delivery that includes free books, classes in videos and pdf format, lab sessions for hands on practice and ample time for each section with timeline till March. The content of the course is well thought through as per today's times. Both of you have set the bar pretty high for MOOC courses for other  professors. Kudos to you for such a brilliant job done for teaching and sharing knowledge across the globe. BIG thank you!!",1,0,1
"Hi, I am not very proficient in mathematics, so the following sentence from ISLR has left me confused: (pg. 67)_x0007__x0007_> \If there really is no relationship between X and Y , then we expect_x0007_that (3.14) will have a t-distribution with n ? 2 degrees of freedom.\""_x0007__x0007_does the n here refer to the number of elements in the training set, or the number of  predictors?""",0,1,1
"Hi,_x0007__x0007_I used this free software. Although not perfect you can get the files in mp4 format or even convert to avi,... _x0007__x0007_I use it to watch the video's on an iPad without Internet connection_x0007_[free youtube downloader][1]_x0007__x0007__x0007_  [1]: http://www.dvdvideosoft.com/products/dvd/Free-YouTube-Download.htm#.UuUdMdI1jeg",1,0,1
Hi! I posted that I have issues loading the R sessions even though I have R downloaded on my computer and have no idea how to fix them. Can someone please help? I really do not want to fall behind and really want to learn all the material in the course on a timely basis. I do not understand why I can not open up the R sessions even though I have R???,1,1,1
"Hi guys,_x0007__x0007_I've just came across with a sentence that left me a bit confusing. I do believe Factor analysis, for example, reduces the number of parameters in it's outcome. However ISLR says that \...non-parametric approaches do su?er from a major disadvantage: since they do not reduce the problem of estimating f to a small number of parameters...\"" (p.23)_x0007__x0007_Any ideas why that?_x0007_Many thanks""",1,1,1
"what type of os do you have? if windows, towards the end of the installation it will ask you for the short cut, if you chose no, you will have to find the rgui.exe to run the program. Just go to the R installation folder, then bin, then the bit version of your os, in there, you will see the rgui.exe.",1,0,1
"See page 101 and 102 in \An Introduction to_x0007_Statistical Learning\"" (textbook) for explanation.""",1,0,1
"in lecture 2.4, we see the use of test data works better than training data in assessing model accuracy. but how do we choose test data? do we need to randomly choose some data points as test data and fit the model with the remaining data only? thanks:)",1,1,1
"I think the point of this question is to show that the method of nearest neighbors breaks down when p is very large. If this were not the case, the method of nearest neighbors would be used quite often as it comes very close to the \gold standard\"", the Bayes classifier, with respect to test error rate. The error rate of the Bayes classifier is analogous to the irreducible error, which is the portion of test MSE we cannot model. (See page 39 for a discussion of this.) Of course, this depends on the choice of k which optimizes the bias-variance tradeoff. Also, like linear regression, the nearest neighbor classifier can be used with either quantitative or qualitative responses and the result is easy to interpret. In addition, the nearest neighbor method can perform similarly or better than linear regression for both prediction and inference dependent on the true form of the function. In the case of inference, nearest neighbors can perform better as the real world is not usually linear.   Low test error rate, useful with both quantitative and qualitative responses for both prediction and inference, and simple to interpret are all desirable traits of a good statistical learning method.""",1,1,0
@AnneD108. _x0007__x0007_The question about pg 30 of the notes actually refers to pg 30 of the slides used withing the Lecture video for Chapter 2 (see last slide of 2.4).,1,0,0
"I agree with <redacted>. Statisticians prefer R. For me the availability of additional libraries/extensions for R is unmatched by any competitor. There are libraries for everything. When a statistician publishes a paper nowadays about a new algorithm, the first thing he/she does is make a library available to the public. In this course we will use many libraries to perform different tasks. _x0007__x0007_[http://cran.cnr.berkeley.edu/web/packages/available_packages_by_date.html][1]_x0007__x0007__x0007_  [1]: http://cran.cnr.berkeley.edu/web/packages/available_packages_by_date.html",1,0,1
"In addition to Ralph_W's response, does anybody know if the quizzes' deadlines are enforced in any way? In Coursera, for example, if you are late taking a quiz it simply does not count at all in the scoring. Here it looks that most quizzes have impossible due dates, as if the teaching team wasn't really using them._x0007__x0007_<nameRedac_<anon_screen_name_redacted>>",1,1,1
"There is a bar on top of the video for navigation to the quizzes. It's hidden, so you have to hover the mouse on the bar toward the right and then click when the quizzes appear. Very bad design!",0,1,0
"I wish we were free to use whatever language we want in those online courses. As a computer scientist, I prefer Octave to R because I use another full programming language and I don't need all the bells and whistles of R.",0,1,1
I finally realised my mistake that I cannot blindly apply eq 3.14. <redacted> and<redacted> - thanks for your posts. I had to re-read them to realise where I was going wrong. Thanks - once again.,1,0,0
"If you are using the Rgui.exe, download it to your default directory and you can select the File | Open script and you should see a display of all the .R files. Select the one you want and it opens in a text editor within R. You can select one or more lines and execute them without typing. Retyping the commands may help you to learn R faster however and encourages you to try variations on each command.",1,0,0
"The term library refers to repositories of R packages. There is one main library, CRAN, that is mirrored all over the world and it contains over 3000 packages. Once you install a package (using install.packages()), you must load it during an R session using the library() function before you can access its functions. There is a package called \class\"" that has a function \""knn\"" that performs nearest neighbor classification.""",1,0,1
"I believe the third choice should be \...and construct a **95%** confidence interval...""",1,0,1
"Is it just me, or do the questions in a lot of these quizzes bear very little relationship with the course lectures and/or text? There is a ton of knowledge of statistics that is being assumed in the questions being asked, or else the question writer didn't actually read the text and listen to the lectures before writing the questions. There is terminology used that has never been introduced, and questions being asked that require knowledge beyond the material that has been presented._x0007__x0007_I don't think I'm dumb (I have a PhD in astrophysics), but I'm getting really frustrated with the quizzes in this class, as I don't have any real way to approach being able to answer them.  I could muddle through the 1st weeks questions, but the 2nd week just seems an order of magnitude more obtuse._x0007__x0007_Should I give up on being able to answer the quiz questions, and not worry about it, or should I expect a higher level of quality?_x0007__x0007_Sorry if this sounds harsh, but I'm having a hard time \getting\"" this material from the lectures and text.""",0,1,1
setwd() is the comand_x0007_help(setwd) can help you how to add the arguments,1,0,1
"if you are using r studio the packages installs itself. you need to call the package if you want to use it  library(\packagename\"")_x0007__x0007__x0007_sites like stackoverflow are very usefull""",1,0,1
The file Auto is part of package ISLR and do not have the extension csv. That is the reason of some troubles,1,0,1
"Dear ahlf_x0007__x0007_Your point is a good one: my statement was not justified.  You said it well:_x0007__x0007_\It seems that, strictly speaking, the hypothesis test result does not necessarily mean that TV advertising affects sales - only that that there is relationship between the two variables. It might be that advertising affects sales. But it might just be that bigger markets have bigger sales AND bigger advertising budgets so the two variables tend to be related\""_x0007__x0007_Thanks for pointing this out_x0007__x0007_<nameRedac_<anon_screen_name_redacted>>""",1,0,1
"The prerequisites for this course are: \First courses in statistics, linear algebra, and computing\"". So a basic knowledge of statistics is assumed._x0007__x0007_So there will be questions asked where it is assumed you know the technique that is being talked about.""",1,0,1
<redacted>: That was spot on. Could you give a similar analogy for Bayesian's point of view?,1,0,1
I agree._x0007_<nameRedac_<anon_screen_name_redacted>>,1,0,1
"The sales numbers are not dollars, they are thousands of units (i.e. count of actual products sold).  See the caption of Figure 2.1 in the textbook.",1,0,1
"OK, looks like I got it to work in RStudio, thank you for your responses! But now what I do not understand is this seems to be only a bunch of functions, what is the actual assignment that needs to be done?",1,1,1
It was also mentioned that a confidence interval is also doing a hypothesis test (95% CI is also doing a hypothesis test at the two-tailed 5% significance level),1,0,1
"Hi, _x0007_I can't tell if this has been answered already._x0007__x0007_The #1 thing you must do every time you use R is to tell it which directory you will be using (your \working directory.\"")_x0007__x0007_In Windows, go to File --> Change dir... and tell it to use your desktop._x0007_I would actually recommend creating a new folder somewhere, naming it something obvious or meaningful, and then pointing R to that folder._x0007__x0007_In the Mac OS, in R, go to Misc --> Change Working Directory to set your working directory.""",1,0,1
"True. The staff have replied elsewhere that you can use other programs. _x0007__x0007_However only R is supported here. So if you have issues with,say, Matlab you are on your own or reliant on other Matlab users to help you out.",1,0,1
"Not sure I grok why that's a \null\"" hypothesis, and not just a \""hypothesis\"", but ok, sure, I get what's going on here.  Thanks!  (BTW, here did this example come from?)""",1,1,1
"The program is Stata and the data set is \auto\"". It's just one I had access to without having to remember R commands._x0007__x0007_The null hypothesis doesn't have to be testing that something $=0$. It's stating a default position that you then test.""",1,0,1
"You don't need to do a t-test. You have a mean, standard error, and a significance level (95%, use 2 in your calculation). That's all you need.",1,0,1
"I could use some guidance on this, too. I opened Chapter 2's R Session and see the R script in the upper left window of R Studio, but I'm not certain what my task is. Any help will be appreciated.",1,1,1
"I am working on the exercise in Chapter 2 that deals with the Auto data. We are asked to look at data that does NOT fall inside of the rows 10:85_x0007__x0007_I tried using that logic at this link [Stack Overflow][1] but am pretty stumped_x0007__x0007_Best,_x0007__x0007_S_x0007__x0007__x0007_  [1]: http://stackoverflow.com/questions/<zipRedac>1128<zipRedac>2/removing-specific-rows-from-a-dataframe",1,1,1
"I think you can use negatives to make it as \show everything but (selection)\"":     _x0007_Auto[-10:-85]     _x0007_should show rows 1 to 9, then 86 to end.""",1,0,1
"Subsetting with square brackets uses the logic `[row, column]`._x0007__x0007_So you can do either `Auto[-10:-85, ]` or `Auto[-(10:85), ]` where nothing after the comma means select all columns.",1,0,1
"I think it depends on your computer specifications. _x0007__x0007_There are various packages that you can use to help manage memory and really big data sets. I don't know anything about them, but if your Google something like \R large data set\"" you should find some info that might help.""",1,0,1
"Where is the run button I don't see it? But what is the dataset, it seems like there is just a bunch of functions out there?_x0007__x0007_Is there supposed to be some actual exercise that needs to be handed in?",1,1,1
"Strange. I can load the Carseats data set without problems. I've got RStudio 0.97.311, R 2.15.2 on Windows 8.1",1,0,1
It would be nice if this course were offered thru Coursera._x0007__x0007_Has anybody found the way to save video lectures for offline viewing onto their iPad ?,1,1,1
Thank you! Excellent explanation.,1,0,1
"This is generally pretty seamless to do from within R itself. Try the following in RStudio, or a standard R session_x0007_<code>_x0007_<br>_x0007_install.packages(\ISLR\"")_x0007_<br>_x0007_library(ISLR)_x0007_<br>_x0007_?Carseats_x0007_</code>""",1,0,1
"What's wrong with the second option? Because it says \linear regression\"", which is too restrictive?_x0007__x0007_By the way, I also thought the 3rd option is not right because no 95% is specified.""",1,1,1
"<redacted>: Thanks for the clarification.  It looks like it's best to consider the statement on slide 7 in light of the clarification on slide 8, i.e. the note \under a scenario where we got repeated samples like the present sample.\""_x0007__x0007_For me, the key p",1,0,1
library(class)_x0007_    ?knn,1,0,1
"The confidence interval applies to the range encompassing the value, not the value falling within the range. The second option speaks of the probability that the true parameter lies between 0.4 and 0.5, which is not correct.",1,0,0
I agree with Chris' comment. Another way to think of this is to remember ethnicity is qualitative. If you put all three options into a single variable you're turning ethnicity into a quantitative [continuous] variable.,1,0,1
"I just reopened RStudio, attached ISLR again, and there it is._x0007__x0007_Seems I failed the sanity test._x0007__x0007_Never mind!",1,0,1
"What do you mean by \impossible due dates\""? Everything is due on March 21st. _x0007__x0007_So those who join late can still complete assessments and get credit for them. Many courses don't let you do that, deadlines are usually 1 or 2 weeks tops.""",1,1,1
"jk, you may want to check out Udacity's statistics course at https://www.udacity.com/course/st095 It's very well done and will cover all the basics you need here.",1,0,1
"The lecture slides are also available for download under the \Lecture Slides (pdf)\"" tab if you'd like to look at them outside of the videos.""",1,0,1
"Hi all, _x0007_I am not sure what happen on other computers, but the sound volume is so low that I need to push the volume icon of my system all the way up to the max level. However this too much for other apps._x0007__x0007_Is anyone having the same problem?",0,1,1
"Thank you, I had this doubt since in pg. 61 of ISLR n was given as 200 and in pg. 68 n was taken as 30, for computing the t-statistic.",1,0,1
Actually in practical terms you can encode dummy variables as suggested.  However you must tell the statistical software *not* to interpret them as quantitative variables.  It will then  perform the calculations correctly._x0007__x0007_In R see `?factor`.,1,0,1
Hi_x0007_Can somebody provide clues on solving this question ?  I am not sure if the topic is discussed in lect 2.2 ?_x0007__x0007_TIA,1,1,1
The reference group value is the value when the other ethnicities are both set to $0$._x0007__x0007_If you want the full data set it is on the textbook's webpage:_x0007__x0007_http://www-bcf.usc.edu/~gareth/ISL/data.html,1,0,1
"To confirm, the deadline to submit the quiz is 18:00 pacific time on March 21 for each quiz.",1,0,1
"The confusion comes from the slide 7 of the lecture, where it is stated that \with 95% probability, the range will contain the true unknown value of the parameter\"". This can be understood as the value belongs to the range with that probability since the range is computed by the specific formula. I think it is not stressed enough during the lecture the real meaning of the confidence interval. Moreover, professor Tibshirani said: \""if you want a confidence interval of 95%, we take the estimate of our slope plus or minus twice the estimate of the standard error. And this, ..., this will contain the true value, the true slope, with probability 0.95.\"", which most people would understand as the probability that the true parameter lies in this interval is 95%.""",1,1,1
In what ways the goals of statistical learning differs from machine learning? If there isn't any difference then what are the possible reasons of using a different name?,1,1,1
"Failing to explicitly specify 95% confidence for each interval in that question was a mistake by the teaching staff. For that question, you may assume all confidence intervals are 95%. For why the second and third options are incorrect, see my explanation here:_x0007__x0007_https://class.stanford.edu/courses/HumanitiesScience/StatLearning/Winter2014/discussion/forum/i4x-HumanitiesScience-Stats216-course-Winter2014-course-material-feedback/threads/52e55be09b16c7d<phoneRedac>4d",0,1,0
I agree with both <redacted> and <redacted>. See also my explanation here:_x0007__x0007_https://class.stanford.edu/courses/HumanitiesScience/StatLearning/Winter2014/discussion/forum/i4x-HumanitiesScience-Stats216-course-Winter2014-course-material-feedback/threads/52e55be09b16c7d<phoneRedac>4d,1,0,0
Thanks sallysue._x0007__x0007_Ok I've worked it out.  The way the question was worded suggested to me that I should run the model myself hence why I was looking for the data and I was expecting the R package `ISLR` to contain all of the datasets as the course is based on the textbook and the package [description][1] describes this (although the datasets listed on the page you link do not match those reported by the R package itself once loaded?)._x0007__x0007__x0007_  [1]: http://cran.r-project.org/web/packages/ISLR/index.html,1,0,1
"Hi,_x0007__x0007_I've been following a couple posts, but if I select the \*Posts I'm Following\"" filter, the search doesn't return any hits. I don't remember the exact post titles now, so those threads are lost to me. Can you please fix this bug, so that once you start following a post, the filter will find them afterwards? Thanks,_x0007__x0007_<nameRedac_<anon_screen_name_redacted>>""",1,1,1
"i am not able to access to any video, please provide links for downloading, just like other MOOC offers.",1,1,1
"It seems that statisticians put more weight on evaluating the accuracy of a model, which can sometimes get really mathy, but those who are from CS field(and who are more likely to use the term 'machine learning') care more about topic-specific algorithms. It also seems that most of the commonly used machine learning(or statistical learning if you like) algorithms are introduced by CS people, and stats guys then delved into the mathematical properties of these methods and also came up with evaluating and selecting schemes. Besides, some of the popular machine learning methods have solid statistical background, like Ridge Regression and PCA. _x0007__x0007_In my mind, statistical learning is machine learning in the view of the statistician, or a mathy version of the other one. _x0007__x0007_Above is my own humble understanding on this issue.",1,0,1
"I think this question can be confusing: “A fitted model with more predictors will necessarily have a lower Training Set Error than a model with fewer predictors: T/F”_x0007__x0007_I would understand that this is a complete vs. reduced model comparison (the model with more predictors considers additional explanatory variables), while from the correct answer is apparent that the sets of explanatory variables may be different._x0007__x0007_In my case (I am not native English speaker, as may be obvious…), it would be clearer to speak about a larger/less number of predictors.",1,1,1
Yes. Volume is low and I had to read the subtitles.,0,1,1
"On the latter two:_x0007__x0007_1. Yes, it's the variance, which is by definition nonnegative and equal to zero only in uninteresting situations of a perfect fit._x0007_2. The field data was generated by adding Gaussian white noise to a known curve. Variance of such noise is by definition 1.",1,0,0
"Those are from the `boxplot` command, which is called up by `plot` if the data is categorical. At least was so in earlier versions of R.",1,0,0
Ingvar_x0007_Many thanks for your lucid reply,1,0,1
The questions accompanying the 2.2 lecture section seem to refer to the material in section 2.3,1,0,1
"I agree.  I thought the course was going to be more about how to select and use appropriate statistical models to explore various data sets.  I do not know what a hypercube is, let alone have any idea how to solve for 2.2 R2.  Furthermore, it is impossible to get an explanation of the answer without getting the answer correct.",0,1,1
"Data Mining, Machine Learning, and Statistical Learning basically mean the same thing. The terms originated from different departments (Computer Science versus Statistics).",1,0,1
"Hello!  I really appreciate your taking the time and effort to arrange this MOOC and allow a wide variety of folks to take it.  For many of us, making the pilgrimage to Stanford is physically impractical - time constraints and all - so this medium makes it a possibility.  This is my 3rd exposure to R so curious to see how you handle the tricks of the language from a practical basis.  I do appreciate you making the book pdf available for free - very generous on your part.",1,0,1
"Try solving this problem in \intuitive dimensions\"" (1D, 2D, 3D) first, draw the boundaries on a 1D line, than on 2D square, you should understand it from there, and you could check it on 3D, the generalization on n dimensions applies easily (it really does, don't get discouraged).""",1,0,1
"My answer to this question was included in the real answer, but the computer marked me incorrect. Has anyone else experienced this problem?",0,1,1
"Sorry, my mistake. Am used to Igor programming where case doesn't matter and typed lower case c.",1,0,1
"I may not have listened carefully enough to 2.2, but this question seems much better fitted (pun intended ;) to the \Model Selection and Bias-Variance Trade-off\"" section (2.3)""",1,0,1
Is there a record of the solutions posted by me for question 3.2.R1? I ask because I posted the correct answer which was marked wrong.,0,1,1
Just entered the answer and got it marked correct.,1,0,1
"Good question. I'd guess that, for whatever reason, statistics tends to be taught in a more \pure\"", theoretical form. Similar to how physics classes often assume perfect spheres acting in a friction-free vacuum._x0007__x0007_Courses on applied statistics, data analysis, data mining, research methods, etc., *do* often cover missing data, imputation, etc. (They're like the civil engineering class you take after the physics class!)""",1,0,1
"I've been tearing my hair over these questions. I thought I knew something about linear regression, but I have scored so low that it is obvious I don't know anything at all. Commiserations to anyone else in the same category. Probably if I had checked off the inverse of what I thought to be true I might have succeeded. Hoping the rest of the course will be enlightening.",0,0,1
"I'm still not getting it. Suppose I flipped a coin several times but hid the results from observers A and B who have to guess whether or not it is heads. If A always makes his guess before I flip the coin, each flip guess will have a 50% probability of being correct.  If B makes his guess after I flip the coin it is no longer random, the coin flip has happened, it is either heads or it isn't.  But B doesn't know the true value of the parameter (H or T), he has to make his best guess each time. The probability that any one of B's guesses will be correct, that the coin that he can not see underneath my hand matches his guess, is still 50%.",1,0,1
If you put Y~X1*X2 then your model is Y=X1+X2+X1X2(interaction)_x0007__x0007_If you put Y~X1:X2 then you model is just Y=X1X2(interaction)_x0007__x0007_If you put Y~.+X1:X2 then your model includes all the variables and the one interaction.,1,0,1
"But that supposes that you have more than about 30 data points, no? You are essentially saying to use the normal distribution instead of a t-distribution.",1,1,1
"Hi everybody,_x0007__x0007_my colleagues at DataRobot and I started a blog series on Statistical Learning with Python. It follows along with the course and shows how many of the statistical learning techniques presented in the course can be applied using tools from the Python ecosystem instead of R._x0007__x0007_You can find the blog here: http://www.datarobot.com/blog/_x0007__x0007_best, _x0007_ <nameRedac_<anon_screen_name_redacted>>",1,0,1
"Thank you for this course, I hope to learn so much about this. I like the statitics.",1,0,1
"Do you mean you said the answer was 0? It's not. You have your formula, what do you get when the X variables are both set to 0 - this means the person is AfricanAmerican.",0,0,1
"Okay, so * basically says \test the Main effect AND the interaction\"" while Colon says \""do not test the Main effect(or rather there's nothing in there about it), but Test the interaction\"", assuming the rest of the command is the exact same?""",1,1,1
Giving all suggestions a whirl now,1,0,1
"Thanks all, worked like a charm",1,0,1
"Ff nearest neighbor classifier faces the curse of high dimensions, how do we use it properly? In the video we're told it is a power tool and best tool for 1/3 of the classification problems. So there must be some tricks we can use. Could someone please provide some guidelines or research papers? Or maybe an optional reading section? Thank you.",1,0,1
"Am I missing something in regards to the wording of this question?  It seems as though all three of the statements support a fairly strong linear relationship between x and y.  But, giving all three as an answer is marked as incorrect. is there some subtlety that I'm missing here?",0,1,1
"Thanks for all the feedback on questions!  Make sure to keep suggestions coming._x0007__x0007_As always, \\\_\\_\\_\\_ would be clearer if \\_\\_\\_\\_\"" helps more than \""\\_\\_\\_\\_ sucks.\""""",1,0,1
"To get a boxplot from plot() the x-value has to be categorical (a factor). The book uses `cylinders=as.factor(cylinders)` to make a factor. You can do it all in one command (and without the `attach()`) by using_x0007__x0007_`with(Auto, plot(as.factor(cylinders), mpg, col=\red\"", varwidth=T, horizontal=T))`""",1,0,1
"I guess this is about larger/less number of predictors, since the data and the probability assumptions remains unchanged._x0007__x0007_But the question is: It is worth considering this bunch of predictors, while with only few of them the model will perform just as good as? I mean, the training set error will strictly decrease, but how strong will be this decreasing that matters. It is about a decision regarding what is a lot or just a negligibly little gain in the precision. And depending on which predictor you withdraws from the model, it will cause a more or less impact, so the problem lies in **which** predictors is \the best\"" and not on **how many**._x0007__x0007_PS: I am not a native english speaker either, hope you understand me =P.""",1,1,1
"This is a great blog, i will definitely try to follow along... I'm a big supporter of Python",1,0,1
"On pg. 62, the book simply jumps to the RSS minimizer without the mathematical logic.  I just hate that.  Anyone know how (3.4) is derived?  Or can you point me to a resource?",0,1,1
http://isites.harvard.edu/fs/docs/icb.topic<zipRedac>98855.files/OLSDerivation.pdf,1,0,1
"I was trying to calculate VIF manually, so I could get a better feel for it - _x0007__x0007_I was confused by the definition on the book, I am not saying it is not clear, just that I did mot understand it. I try to understand the concepts versus just memorize them and was looking to get an 'intuition' for it (I took the Stamford ML class as well and Professor Ng always talked about the intuition, which worked for me)_x0007__x0007_I did some digging and this is how one can do it, for those who may be interested in understanding it_x0007__x0007_Following the example from the book to fit the model (as an R formula): balance ~ age + rating + limit_x0007__x0007_ say we want to understand if rating is collinear and calculate its VIF - this is what one does: evaluate a model in which we regress the other factors on rating_x0007__x0007_    summary(lm(rating~age+limit,data=credit)), which yields _x0007__x0007_Call:_x0007_lm(formula = rating ~ age + limit, data = credit)_x0007__x0007_Residuals:_x0007_   Min     1Q Median     3Q    Max _x0007_-31.82  -8.62  -1.30   8.61  30.43 _x0007__x0007_Coefficients:_x0007_            Estimate Std. Error t value Pr(>|t|)    _x0007_(Intercept) 3.73e+01   2.33e+00   16.02   <2e-16 ***_x0007_age         2.35e-02   3.57e-02    0.66     0.51    _x0007_limit       6.68e-02   2.67e-04  250.42   <2e-16 ***_x0007_---_x0007_Signif. codes:  0 ‘***’ 0.001 ‘**’ 0.01 ‘*’ 0.05 ‘.’ 0.1 ‘ ’ 1_x0007__x0007_Residual standard error: 12.2 on 397 degrees of freedom_x0007_Multiple R-squared:  0.994,	Adjusted R-squared:  0.994 _x0007_F-statistic: 3.17e+04 on 2 and 397 DF,  p-value: <2e-16_x0007__x0007_Now we have the R squared for this model, 0.994 and plugging that into the formula provided 1/(1+R2) we get 161 as indicated (or as obtained if we use vif in package car) (note you need to use the entire digits to get 161, one can access the value using_x0007_summary(lm(rating~age+limit,data=credit))$r.squared)_x0007__x0007_Now this makes perfect sense to me - we basically measured how much of the variation in rating we can explain by the other variables and the answer is 99.4%._x0007__x0007_In fact if you do the model for rating regressed on limit you get the 99.4% as well_x0007__x0007_Now that I understand this, I do not need to ever again do it - I am happy calling vif or other function to automate this in R_x0007__x0007_I hope this helps others",1,0,1
Ah!  I missed that one line to set cylinders as a factor.  Works now - Thanks!,1,0,1
"From the textbook (pg 67): \Roughly speaking, we interpret the p-value as follows: a small p-value indicates that it is unlikely to observe such a **substantial association** between the predictor and the response ...\""_x0007__x0007_This seems to contradict the answer they're looking for in the quiz question. (Unless one can argue that the phrase \""substantial association\"" does not imply \""strength of relationship\"".)""",0,1,1
"Yes, I also feel confuse about it.",1,0,1
I found the answer on wikipedia:_x0007_http://en.wikipedia.org/wiki/Bias-variance_dilemma,1,0,1
"In the lecture on slide 8, there is a graph showing \Fraction of volume\"" on the x-axis and \""Radius\"" on the y-axis. Then the plot shows how increasing dimensionality of the feature vector increases the radius of the boundary region. I'm unsure how the plot was calculated, but the Quiz question pertains to determining the fraction of volume for p=50.""",1,1,1
"It puzzled me too. Consider an extreme case:_x0007__x0007_Your p-value for beta_1 is .5, and in the same model your R^2 is .9. Would you call that \strong correlation\"" between X_1 and Y?""",1,1,1
"Yes, it is a bit of a definitional issue. The p-value indicates whether the result -- the association between predictor and response -- is likely to occur by chance, while the correlation describes the strength of the relationship between the two.",1,0,1
"Well, if you like, you could leave a email address so that I could send this pdf to you via email.",1,0,1
"In one case you're looking at the probability of the confidence interval encompassing a parameter. In the other you're looking at the probability of a parameter falling within a confidence interval. It's a matter of perspective._x0007__x0007_When we evaluate study results we're essentially asking if the results we see are likely to have occurred by chance, and the confidence interval defines the range of values we would expect by chance. As **alhf** writes below, the confidence interval is not about trying to predict the outcome._x0007__x0007_I hope that helps.",1,0,1
"The **attach()** command in R makes it very easy to specify objects in your code. Be careful, though, because it is possible to attach two dataframes that contain the same variable name. If you do this, you may end up using the wrong data in your analysis._x0007__x0007_There is a **detach()** command that removes an attached dataframe. Make it your friend if you choose to use attach()._x0007__x0007_I've chosen not to use attach(). Typing *data$var* is a little more work, but I don't have to keep track of what I've attached and I feel it makes my code easier to read when I'm debugging or coming back to something later. You'll figure out what works best for you. Good luck!",1,0,1
"The first two weeks ran about one hour five minutes and one hour twenty-eight minutes, respectively. I'm guessing that will be typical._x0007__x0007_I've actually spent more time reading than watching, but that's OK.",1,0,1
"I am Medical Doctor working in Nigeria. Has a good grasp of Epidemiology and Biostatistics. Familiar with Stata, looking forward to learning R and other Statistical Modelling methods in this course.",1,0,1
"I understand the epistemological point behind the question, but I'd love to have a practical real-life example on how making this mistake leads to the wrong conclusion and decision. It's easy to think of and find examples with the analogous null hypothesis interpretation, but here I can't think of any. Do you have any examples or even a better theoretical explanation on how to go wrong because of this?",1,1,1
"Hi!_x0007__x0007_Just wanted to say that the course is great. Fun to follow, and a great learning experience! Compliments to the teachers and all the staff :)",1,0,1
If you put a dollar sign before and after the epsilon you get $epsilon$._x0007__x0007_The platform uses MathJax._x0007__x0007_http://www.onemathematicalcat.org/MathJaxDocumentation/TeXSyntax.htm_x0007__x0007_You need to add the $ signs before and after the commands that are given on the link.,1,0,1
Excellent! I would vote your post $infty$ times if I could :),1,0,1
"I have the same question._x0007_Just quote from the slides Linear Regression on page 7/48:_x0007__x0007_> \A 95% confi_x000C_dence interval is de_x000C_fined as a range of values such that_x0007_> with 95% probability, the range will contain the true unknown value of_x0007_> the parameter.\""_x0007__x0007_3.1 R2 option 2:_x0007__x0007_> \""If I perform a linear regression and get confidence interval from 0.4_x0007_> to 0.5, then there is a 95% probability that the true parameter is_x0007_> between 0.4 and 0.5.\""_x0007__x0007_Is there any differences between the two sentences?""",1,1,1
None of any video is opening both in my computer and laptop. I am in a big problem. Kindly suggest me and help me in this regards.,1,1,1
Great example -- really helpful to illustrate difference between a statistically significant relationship (ie reject null hypothesis of $_x0008_eta_1=0$) vs a relationship that explains much of the variance of $y$ (ie low residual sum of squares relative to total sum of squares).,1,0,1
"Fabulous hint, really helped me to grasp the problem. Thanks!",1,0,1
"I found missing data are often inadequately reported/handled in many published studies, even from prestigious journals. I am from the field of health service research, analyses of secondary data or admin data is often the norm (which is impossible to have no missing data), yet stat courses offered, even for advanced learner, seldom mentioned the handling of it._x0007__x0007_I wonder whether this is just our local situation(Malaysia)? or there is a more general reason? anyone from other field or country or region can share some insight?",0,1,1
"Hi, Doug! I seem to recall another student with the same nick either in \Statistics: Making sense of data\"" or in \""Statistics One\"". Was that you?""",1,0,1
Is there a way to download the videos to my device and view them without being connected to the internet?,1,1,1
